,t,TG,DG,MG,G,ME,T
363,181.5,0.041293895740342784,0.04970790960320437,0.048191970934548585,0.520320048721904,1.6662577046380163,55.48389096045268
364,182.0,0.04119099609112499,0.04958474347283381,0.04809671128683163,0.5206413741492093,1.6669079954941277,55.53710275150403
365,182.5,0.04108896647910217,0.0494625707961177,0.0480021042572712,0.5209601834675086,1.6675530367131888,55.590280933025
366,183.0,0.04098779578550249,0.049341377547780084,0.047908139802524646,0.5212765118641924,1.6681928997454096,55.643425509781544
367,183.5,0.04088747304135878,0.04922115015671514,0.04781480872119086,0.5215903930807348,1.6688276538413045,55.69653649130558
368,184.0,0.040787987326639824,0.04910187503671028,0.047722101522385055,0.5219018611142645,1.6694573684242768,55.74961388236307
369,184.5,0.040689327874967596,0.048983539056448124,0.04763000951828154,0.5222109485503024,1.6700821107439214,55.80265769248593
370,185.0,0.04059148386753641,0.04886612859568365,0.04753852264721081,0.5225176898895687,1.6707019505588148,55.855667916908196
371,185.5,0.040494444657842694,0.048749630588912476,0.047447631992785254,0.5228221177604592,1.6713169548558637,55.908644558012845
372,186.0,0.04039819967640645,0.04863403207146239,0.04735732862003899,0.5231242646320918,1.671927190207819,55.961587615799885
373,186.5,0.04030273848257437,0.048519320410531794,0.04726760411226573,0.5234241619946277,1.6725327216189496,56.01449709265229
374,187.0,0.04020805069156003,0.04840548295762172,0.047178449739261163,0.5237218416115567,1.6731336142708173,56.06737298618708
375,187.5,0.040114126048314235,0.048292507388806014,0.04708985728757709,0.5240173342753022,1.6737299317898702,56.120215296404254
376,188.0,0.04002095430427878,0.04818038112822171,0.04700181770530678,0.5243106718621923,1.6743217391254155,56.1730240137719
377,188.5,0.03992852538589012,0.04806909214187592,0.04691432303426484,0.5246018844379686,1.674909098524315,56.225799135907046
378,189.0,0.03983682932886396,0.047958628608249024,0.04682736551551013,0.5248910015473764,1.6754920712814019,56.2785406604267
379,189.5,0.03974585617993102,0.04784897845567647,0.04674093653293728,0.5251780538314548,1.6760707200159186,56.33124857541598
380,190.0,0.039655596260738814,0.04774013060290683,0.04665502959034676,0.5254630685460071,1.6766451024216251,56.383922885640835
381,190.5,0.039566039867959445,0.04763207350845355,0.0465696366954956,0.5257460749280909,1.677215278683721,56.43656358156936
382,191.0,0.03947717740518178,0.047524795816623,0.04648475010183352,0.5260271016763611,1.677781308049377,56.48917065366963
383,191.5,0.039388999456894586,0.04741828669974446,0.046400363072297786,0.5263061757710626,1.6783432471575315,56.54174409955868
384,192.0,0.03930149665296003,0.04731253519470799,0.046316468214264384,0.526583324938067,1.6789011534374414,56.59428390970458
385,192.5,0.03921465980533436,0.04720753085805816,0.04623305912554534,0.5268585752110616,1.679455081742337,56.64679008172436
386,193.0,0.03912847975037541,0.04710326299543895,0.04615012847245583,0.5271319537817293,1.6800050882855417,56.699262603703126
387,193.5,0.039042947551490605,0.046999721641359925,0.04606767044486926,0.5274034853622797,1.6805512256179407,56.75170147564088
388,194.0,0.03895805430205056,0.04689689658285839,0.04598567825643917,0.5276731958586514,1.681093547671694,56.8041066880057
389,194.5,0.038873791254805716,0.04679477799647437,0.04590414582360992,0.5279411099251095,1.6816321064190258,56.85647823603164
390,195.0,0.03879014980453152,0.04669335634695919,0.045823067436474144,0.5282072514120346,1.6821669524560146,56.90881611733571
391,195.5,0.03870712149114094,0.046592622386414026,0.04574243772762278,0.5284716433948218,1.682698135026128,56.96112033191792
392,196.0,0.03862469784205614,0.04649256638527855,0.04566224982975505,0.5287343109429098,1.6832257058735212,57.01339086548039
393,196.5,0.03854287067339593,0.0463931796247665,0.04558249918182672,0.5289952755200104,1.6837497115484543,57.06562772278908
394,197.0,0.038461631841007024,0.046294453134951244,0.0455031801691558,0.5292545598548855,1.6842702000379224,57.11783089907804
395,197.5,0.03838097345356088,0.04619637874542418,0.045424288842557635,0.5295121839584568,1.6847872153059131,57.17000040387917
396,198.0,0.03830088762114758,0.04609894781515668,0.04534581963646477,0.5297681699272304,1.685300803869781,57.22213623242653
397,198.5,0.03822136661451807,0.04600215204874574,0.045267767632020964,0.5300225387047147,1.6858110104269353,57.27423838472011
398,199.0,0.03814240289152608,0.04590598361402035,0.045190128749114954,0.5302753097453381,1.686317877348268,57.32630686790884
399,199.5,0.03806398906087929,0.04581043493784812,0.0451128991442198,0.5305265018570523,1.6868214457974482,57.378341691524646
400,200.0,0.037986117796576326,0.04571549827378667,0.04503607416321785,0.5307761347664187,1.687321757899482,57.4303428579505
401,200.5,0.03790878195725132,0.04562116631255939,0.04495964999092931,0.5310242267392595,1.6878188535122,57.48231037671832
402,201.0,0.037831974528349105,0.04552743187754513,0.04488362279015924,0.5312707958039461,1.6883127718697053,57.534244257360015
403,201.5,0.03775568866293729,0.04543428812611531,0.0448079892288476,0.5315158589820994,1.688803550530112,57.58614451417346
404,202.0,0.037679917664184416,0.04534172844694654,0.044732746174125655,0.531759432714743,1.6892912259394302,57.63801116383951
405,202.5,0.03760465494368119,0.045249746244683385,0.044657890165685325,0.5320015336459497,1.6897758345139064,57.68984422065603
406,203.0,0.037529894057766716,0.045158335132275004,0.04458341797708924,0.5322421778328686,1.6902574115850626,57.74164370130387
407,203.5,0.03745562877025718,0.04506748924142871,0.04450932736666138,0.5324813796216523,1.6907359898397116,57.7934096319958
408,204.0,0.03738185291605549,0.044977202510507144,0.04443561517694075,0.5327191543964962,1.6912116030538804,57.845142031795646
409,204.5,0.03730856055426654,0.044887469478671733,0.04436227950209945,0.5329555154649619,1.6916842818777593,57.89684093168213
410,205.0,0.037235745774321864,0.04479828427846814,0.044289316988773746,0.5331904779584359,1.6921540591313262,57.94850635071908
411,205.5,0.037163402860985455,0.044709641516056275,0.04421672531843577,0.5334240553045221,1.6926209650664972,58.00013831750224
412,206.0,0.03709152634311686,0.0446215364968389,0.044144503602625874,0.5336562585574179,1.6930850263743475,58.051736874925226
413,206.5,0.03702011076611563,0.04453396402488113,0.0440726491581758,0.533887101050827,1.693546272493717,58.10330205158378
414,207.0,0.03694915079014682,0.04444691895675945,0.04400115926238387,0.5341165959907095,1.6940047324536587,58.15483387607365
415,207.5,0.03687864134510603,0.04436039700911384,0.04393003320337771,0.5343447534424021,1.6944604307430784,58.20633239605441
416,208.0,0.03680857741261523,0.04427439359046827,0.04385926898875123,0.5345715850081649,1.6949133935924685,58.2577976496537
417,208.5,0.036738954128140724,0.04418890436048697,0.04378886503713586,0.5347971014742361,1.69536364585747,58.30922967976515
418,209.0,0.0366697667037402,0.044103924834460344,0.04371881911710729,0.5350213143446918,1.6958112131027534,58.36062852451642
419,209.5,0.03660101057331707,0.0440194511616531,0.04364913046608073,0.5352442327989487,1.6962561174906639,58.41199423633304
420,210.0,0.03653268125103061,0.043935479360729564,0.04357979758644793,0.5354658668017915,1.6966983819390031,58.46332686287457
421,210.5,0.03646477439789847,0.04385200568830176,0.04351081935851926,0.5356862255552801,1.6971380280711839,58.514626456566546
422,211.0,0.03639728570771813,0.0437690260496825,0.0434421934783089,0.5359053197642901,1.6975750792991737,58.565893060302585
423,211.5,0.03633021108062699,0.04368653695164418,0.0433739191417333,0.5361231578259952,1.6980095557130994,58.61712673127417
424,212.0,0.036263546522641917,0.04360453495036124,0.04330599534602606,0.5363397481809704,1.6984414771853278,58.66832752667279
425,212.5,0.03619728802768192,0.04352301605014597,0.04323841940191166,0.5365551015202601,1.6988708664147527,58.71949548939207
426,213.0,0.03613143185464343,0.04344197722149803,0.04317119119087866,0.5367692247329795,1.699297740802197,58.77063068615539
427,213.5,0.036065974254415635,0.04336141491128749,0.04310430880889987,0.5369821270253966,1.6997221206052802,58.821733169388295
428,214.0,0.03600091159574701,0.04328132576387203,0.043037770812958336,0.5371938168274222,1.7001440248720585,58.87280299628227
429,214.5,0.035936240292488694,0.043201706248010396,0.042971575156830755,0.5374043033026698,1.7005634734696844,58.923840219262836
430,215.0,0.0358719569400711,0.04312255341290863,0.04290572128578332,0.5376135933612365,1.700980483068188,58.9748449050534
431,215.5,0.035808058073633714,0.04304386358124372,0.042840206427304114,0.537821696917818,1.7013950741893091,59.02581710131354
432,216.0,0.03574454035746017,0.04296563343744671,0.04277502889075007,0.5380286223143426,1.7018072651619778,59.07675686523474
433,216.5,0.035681400593144987,0.04288786006434877,0.042710187932734026,0.5382343764097717,1.7022170721591352,59.127664263540396
434,217.0,0.03561863544025616,0.0428105394416251,0.04264567962006394,0.5384389704980542,1.7026245171759191,59.17853933435817
