,t,Q,TG,DG,MG,G,ME
1049,524.5,4.0,0.034465317,0.04226318,0.04295252,0.53703034,1.6992474
1050,525.0,4.0,0.0344466,0.042238474,0.042932373,0.53705466,1.6993021
1051,525.5,4.0,0.034427766,0.04221344,0.04291193,0.5370786,1.6993564
1052,526.0,4.0,0.03440893,0.042188674,0.042891603,0.5371024,1.6994101
1053,526.5,4.0,0.034390155,0.042163968,0.042871337,0.53712577,1.6994632
1054,527.0,4.0,0.03437135,0.042139083,0.04285125,0.53714883,1.699516
1055,527.5,4.0,0.034352574,0.042114377,0.042830925,0.5371717,1.6995684
1056,528.0,4.0,0.03433383,0.04208961,0.04281066,0.5371945,1.6996201
1057,528.5,4.0,0.034314964,0.042064846,0.042790573,0.53721696,1.6996719
1058,529.0,4.0,0.03429607,0.04204014,0.042770367,0.537239,1.6997231
1059,529.5,4.0,0.034277204,0.042015523,0.042750042,0.5372608,1.6997737
1060,530.0,4.0,0.03425837,0.041990757,0.042729776,0.53728235,1.6998242
1061,530.5,4.0,0.034239534,0.04196632,0.04270969,0.53730375,1.6998736
1062,531.0,4.0,0.03422067,0.041941762,0.042689484,0.53732497,1.6999227
1063,531.5,4.0,0.034201775,0.041917354,0.04266916,0.5373457,1.6999719
1064,532.0,4.0,0.03418312,0.041892707,0.04264907,0.5373664,1.7000204
1065,532.5,4.0,0.034164105,0.04186839,0.042628925,0.53738666,1.7000684
1066,533.0,4.0,0.03414533,0.04184386,0.04260872,0.53740674,1.7001165
1067,533.5,4.0,0.034126405,0.041819483,0.042588573,0.5374266,1.7001635
1068,534.0,4.0,0.03410748,0.041795045,0.042568605,0.5374462,1.7002102
1069,534.5,4.0,0.034088735,0.041770816,0.04254846,0.5374655,1.7002567
1070,535.0,4.0,0.03406984,0.041746378,0.042528313,0.5374847,1.7003025
1071,535.5,4.0,0.034050915,0.041722238,0.042508285,0.53750366,1.700348
1072,536.0,4.0,0.03403217,0.04169783,0.04248808,0.53752214,1.7003937
1073,536.5,4.0,0.034013215,0.0416736,0.04246823,0.5375406,1.7004383
1074,537.0,4.0,0.03399426,0.04164937,0.042448085,0.5375587,1.7004825
1075,537.5,4.0,0.033975337,0.04162544,0.042427998,0.53757674,1.7005266
1076,538.0,4.0,0.0339565,0.04160124,0.04240797,0.53759444,1.7005705
1077,538.5,4.0,0.033937637,0.04157722,0.042388003,0.53761184,1.7006139
1078,539.0,4.0,0.033918712,0.0415532,0.042367976,0.53762925,1.7006563
1079,539.5,4.0,0.033899847,0.04152921,0.04234807,0.53764606,1.7006989
1080,540.0,4.0,0.033880923,0.041505218,0.0423281,0.537663,1.7007412
1081,540.5,4.0,0.03386203,0.041481405,0.042308252,0.53767943,1.700783
1082,541.0,4.0,0.033842925,0.041457504,0.042288166,0.53769594,1.7008241
1083,541.5,4.0,0.03382409,0.041433573,0.042268377,0.53771204,1.7008653
1084,542.0,4.0,0.033805285,0.04140976,0.04224829,0.5377281,1.7009059
1085,542.5,4.0,0.03378627,0.041386098,0.0422285,0.5377436,1.7009465
1086,543.0,4.0,0.033767376,0.041362435,0.042208653,0.5377593,1.7009865
1087,543.5,4.0,0.03374854,0.041338593,0.042188805,0.53777456,1.7010262
1088,544.0,4.0,0.033729617,0.04131499,0.042168837,0.5377897,1.7010657
1089,544.5,4.0,0.03371075,0.041291445,0.04214905,0.5378047,1.7011045
1090,545.0,4.0,0.033691797,0.041267812,0.04212926,0.5378193,1.7011433
1091,545.5,4.0,0.033672873,0.041244358,0.04210947,0.5378338,1.7011815
1092,546.0,4.0,0.03365386,0.041220784,0.042089682,0.5378481,1.7012192
1093,546.5,4.0,0.033634964,0.04119736,0.042069834,0.5378623,1.7012572
1094,547.0,4.0,0.03361613,0.041173786,0.042050105,0.53787607,1.7012948
1095,547.5,4.0,0.033597264,0.04115048,0.042030375,0.5378899,1.7013319
1096,548.0,4.0,0.03357831,0.041127175,0.042010766,0.5379034,1.7013685
1097,548.5,4.0,0.033559415,0.04110381,0.041991096,0.5379167,1.7014049
1098,549.0,4.0,0.03354052,0.041080773,0.041971307,0.53792983,1.7014412
1099,549.5,4.0,0.033521716,0.041057408,0.041951638,0.53794295,1.7014768
1100,550.0,4.0,0.03350276,0.04103425,0.041932028,0.53795576,1.7015121
1101,550.5,4.0,0.033483956,0.041011184,0.04191236,0.5379683,1.7015477
1102,551.0,4.0,0.03346503,0.040988147,0.04189269,0.5379808,1.7015827
1103,551.5,4.0,0.033446167,0.0409649,0.041873198,0.537993,1.7016177
1104,552.0,4.0,0.03342736,0.040941983,0.041853648,0.5380051,1.7016519
1105,552.5,4.0,0.033408348,0.040919125,0.041834217,0.53801715,1.7016859
1106,553.0,4.0,0.033389423,0.040896118,0.041814487,0.5380289,1.7017199
1107,553.5,4.0,0.033370588,0.04087329,0.041795056,0.5380405,1.7017537
1108,554.0,4.0,0.033351753,0.04085046,0.041775685,0.53805196,1.7017871
1109,554.5,4.0,0.03333277,0.040827632,0.041756194,0.5380633,1.70182
1110,555.0,4.0,0.033314023,0.040804893,0.041736644,0.5380744,1.701853
1111,555.5,4.0,0.033295188,0.040782183,0.04171733,0.53808534,1.7018853
1112,556.0,4.0,0.033276323,0.040759534,0.04169784,0.53809625,1.7019181
1113,556.5,4.0,0.033257607,0.040736973,0.04167847,0.53810704,1.7019504
1114,557.0,4.0,0.033238713,0.040714413,0.041659098,0.53811747,1.7019825
1115,557.5,4.0,0.033219907,0.040691763,0.041639786,0.538128,1.7020143
1116,558.0,4.0,0.033200983,0.040669203,0.041620355,0.5381382,1.7020456
1117,558.5,4.0,0.033182327,0.04064682,0.041601043,0.5381484,1.702077
1118,559.0,4.0,0.03316355,0.04062435,0.04158173,0.5381582,1.7021083
1119,559.5,4.0,0.033144657,0.04060206,0.04156242,0.5381682,1.7021388
1120,560.0,4.0,0.03312588,0.040579796,0.041543107,0.53817797,1.7021692
1121,560.5,4.0,0.033107135,0.040557355,0.041523974,0.5381874,1.7021996
1122,561.0,4.0,0.03308842,0.040535092,0.04150478,0.538197,1.7022301
1123,561.5,4.0,0.033069525,0.04051289,0.04148553,0.5382062,1.7022597
1124,562.0,4.0,0.03305081,0.040490627,0.041466396,0.53821546,1.7022899
1125,562.5,4.0,0.033032123,0.040468514,0.041447263,0.53822464,1.7023194
1126,563.0,4.0,0.033013318,0.04044646,0.04142801,0.53823364,1.7023493
1127,563.5,4.0,0.032994602,0.040424436,0.041408937,0.5382426,1.7023785
1128,564.0,4.0,0.032975856,0.040402323,0.041389864,0.5382513,1.7024075
1129,564.5,4.0,0.03295711,0.04038036,0.04137067,0.5382601,1.7024364
1130,565.0,4.0,0.032938365,0.040358454,0.041351598,0.53826857,1.7024654
1131,565.5,4.0,0.03291968,0.04033667,0.041332584,0.5382769,1.702494
1132,566.0,4.0,0.032900963,0.040314823,0.04131363,0.53828526,1.7025225
1133,566.5,4.0,0.032882277,0.04029295,0.041294675,0.53829354,1.7025509
1134,567.0,4.0,0.03286347,0.040271312,0.0412756,0.53830177,1.702579
1135,567.5,4.0,0.032844875,0.040249467,0.041256588,0.53830975,1.702607
1136,568.0,4.0,0.03282628,0.04022786,0.041237634,0.5383178,1.7026352
1137,568.5,4.0,0.032807563,0.040206075,0.04121886,0.53832567,1.7026633
1138,569.0,4.0,0.032788906,0.040184557,0.041199904,0.53833354,1.702691
1139,569.5,4.0,0.03277019,0.04016292,0.04118095,0.5383412,1.7027183
1140,570.0,4.0,0.032751564,0.040141404,0.041162115,0.5383489,1.702746
1141,570.5,4.0,0.032732937,0.040119767,0.04114328,0.5383563,1.7027732
1142,571.0,4.0,0.03271437,0.04009843,0.041124385,0.53836405,1.7028004
1143,571.5,4.0,0.032695655,0.04007691,0.04110549,0.5383713,1.7028275
1144,572.0,4.0,0.03267703,0.040055543,0.041086715,0.53837866,1.7028544
1145,572.5,4.0,0.03265858,0.040034294,0.04106806,0.5383858,1.7028815
1146,573.0,4.0,0.032639954,0.040012956,0.041049283,0.53839314,1.7029082
1147,573.5,4.0,0.03262127,0.039991677,0.041030448,0.5384003,1.7029349
1148,574.0,4.0,0.03260276,0.03997028,0.041011434,0.5384073,1.7029618
1149,574.5,4.0,0.032584254,0.03994903,0.040992897,0.5384144,1.7029884
1150,575.0,4.0,0.032565568,0.03992778,0.04097442,0.5384214,1.7030149
1151,575.5,4.0,0.03254712,0.03990671,0.040955465,0.53842837,1.7030412
1152,576.0,4.0,0.032528494,0.03988567,0.04093693,0.53843516,1.7030674
1153,576.5,4.0,0.032509927,0.03986445,0.040918212,0.5384421,1.703094
1154,577.0,4.0,0.03249151,0.03984341,0.040899556,0.53844875,1.7031204
1155,577.5,4.0,0.032472853,0.0398224,0.04088102,0.5384554,1.7031466
1156,578.0,4.0,0.032454345,0.03980136,0.040862422,0.53846204,1.7031726
1157,578.5,4.0,0.03243569,0.03978032,0.040843707,0.53846884,1.7031987
1158,579.0,4.0,0.03241724,0.039759308,0.04082529,0.53847545,1.7032248
1159,579.5,4.0,0.032398824,0.039738476,0.040806454,0.53848207,1.703251
1160,580.0,4.0,0.032380316,0.039717495,0.040788036,0.5384886,1.7032768
1161,580.5,4.0,0.03236166,0.039696604,0.04076938,0.5384951,1.7033025
1162,581.0,4.0,0.03234336,0.039675623,0.04075096,0.53850156,1.7033287
1163,581.5,4.0,0.032324735,0.03965494,0.040732425,0.538508,1.703355
1164,582.0,4.0,0.032306198,0.03963396,0.04071377,0.53851444,1.7033807
1165,582.5,4.0,0.03228787,0.039613187,0.04069535,0.53852093,1.7034063
1166,583.0,4.0,0.032269303,0.039592326,0.040676814,0.5385273,1.7034324
1167,583.5,4.0,0.032250915,0.039571643,0.040658396,0.5385337,1.7034587
1168,584.0,4.0,0.032232467,0.0395509,0.040640038,0.5385401,1.7034847
1169,584.5,4.0,0.0322139,0.039530218,0.04062156,0.5385464,1.7035102
1170,585.0,4.0,0.032195512,0.039509535,0.040603142,0.5385527,1.7035362
1171,585.5,4.0,0.032177094,0.03948891,0.040584605,0.5385591,1.7035621
1172,586.0,4.0,0.032158647,0.03946814,0.040566128,0.5385654,1.7035882
1173,586.5,4.0,0.032140348,0.039447546,0.04054759,0.53857183,1.7036139
1174,587.0,4.0,0.032121632,0.039426923,0.040529232,0.53857815,1.7036396
1175,587.5,4.0,0.032103244,0.03940624,0.040510815,0.5385844,1.703666
1176,588.0,4.0,0.032084856,0.039385676,0.040492516,0.5385908,1.7036917
1177,588.5,4.0,0.03206644,0.039364964,0.04047392,0.5385971,1.7037177
1178,589.0,4.0,0.03204793,0.0393444,0.04045568,0.5386034,1.7037437
1179,589.5,4.0,0.032029483,0.039323866,0.040437263,0.53860974,1.7037702
1180,590.0,4.0,0.032010976,0.039303243,0.040419023,0.5386161,1.7037961
1181,590.5,4.0,0.0319925,0.03928274,0.040400606,0.5386225,1.7038224
1182,591.0,4.0,0.03197408,0.039262205,0.040382247,0.53862894,1.7038487
1183,591.5,4.0,0.031955663,0.039241582,0.04036371,0.5386353,1.7038754
1184,592.0,4.0,0.031937245,0.039221138,0.040345293,0.5386417,1.7039012
1185,592.5,4.0,0.03191871,0.039200723,0.040326875,0.53864825,1.7039279
1186,593.0,4.0,0.03190023,0.03918004,0.040308576,0.5386548,1.7039546
1187,593.5,4.0,0.031881813,0.039159417,0.04029016,0.5386611,1.703981
1188,594.0,4.0,0.031863425,0.039138883,0.0402718,0.5386677,1.7040076
1189,594.5,4.0,0.031844888,0.03911838,0.040253263,0.53867424,1.7040344
1190,595.0,4.0,0.03182638,0.039097816,0.040234905,0.5386809,1.7040614
1191,595.5,4.0,0.031807844,0.039077222,0.040216725,0.53868735,1.7040882
1192,596.0,4.0,0.031789307,0.03905669,0.04019819,0.5386941,1.704115
1193,596.5,4.0,0.03177071,0.039036214,0.04017959,0.53870076,1.704142
1194,597.0,4.0,0.03175235,0.0390158,0.040161293,0.5387076,1.7041692
1195,597.5,4.0,0.031733755,0.038995057,0.040142816,0.53871435,1.7041962
1196,598.0,4.0,0.0317151,0.038974494,0.040124517,0.53872097,1.7042238
1197,598.5,4.0,0.03169662,0.03895396,0.04010604,0.53872776,1.7042509
1198,599.0,4.0,0.031678114,0.038933337,0.0400878,0.5387347,1.7042783
1199,599.5,4.0,0.031659547,0.038912684,0.040069204,0.5387415,1.7043062
1200,600.0,4.0,0.03164098,0.03889218,0.040050607,0.53874856,1.7043339
